Run Duration (ms)	Benchmark	Run(#)	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	BR_MIS_PRED	BR_PRED	MEM_ACCESS	L1I_CACHE	L1D_CACHE_WB
2.086147883	dedup	1	710.4	34.5	5.056	0.728	75022662	371043	10188799	19223017	25712557	363527
0.500187768	dedup	1	921.6	34.5	5.056	0.688	463936937	2601175	67556106	132535844	168232265	1244648
1.000536582	dedup	1	921.6	34.5	5.056	0.849	463400249	2503936	66704193	130616741	165602245	1254291
1.50079982	dedup	1	921.6	34.5	5.048	0.888	462767004	2429280	69700434	136944774	168881412	1241964
1.640998728	dedup	1	921.6	34.5	5.056	0.889	153217178	749951	20900149	40347358	52621114	570938
0.500173497	dedup	1	921.6	34	5.056	0.849	461340737	2572323	67096706	131590790	166902816	1225059
1.000610229	dedup	1	921.6	34.5	5.056	0.889	458708259	2469784	65795706	128891300	163440635	1225658
1.500834196	dedup	1	921.6	34	5.056	0.889	460880241	2402664	69932877	137771952	168865113	1220586
1.664002425	dedup	1	921.6	34	5.048	0.888	170717005	865959	23019422	44058272	58356103	620372
0.500202821	dedup	1	921.6	34.5	5.056	0.808	460478159	2580014	67077496	131436236	166625435	1222478
1.000520487	dedup	1	921.6	34.5	5.056	0.889	462971431	2517684	66474343	130072768	164845257	1239712
1.500782997	dedup	1	921.6	34.5	5.056	0.889	463858875	2422348	70368377	138498417	169588907	1223336
1.661195012	dedup	1	921.6	34.5	5.048	0.888	174374925	877354	23596854	45240173	60047928	624235
0.500170372	dedup	1	1036.8	34.5	5.056	0.889	521112428	2860577	74842009	146558926	186012874	1333071
1.00051929	dedup	1	1036.8	34.5	5.048	0.969	519619690	2747679	74469762	145864711	183871066	1355307
1.49374975	dedup	1	1036.8	34.5	5.048	0.969	534523365	2714916	77766947	151889185	190073158	1536877
0.500172299	dedup	1	1036.8	34.5	5.056	0.849	517347656	2846081	74061646	144942341	184296638	1317193
1.000447257	dedup	1	1036.8	34.5	5.048	0.969	521531450	2743926	74676516	146245600	184269667	1340913
1.487902938	dedup	1	1036.8	34.5	5.048	0.969	528143248	2688955	76872302	150017544	187766969	1504146
0.500174955	dedup	1	1036.8	35	5.056	0.849	524075493	2869988	75033787	146869845	186665837	1353269
1.000460851	dedup	1	1036.8	35	5.048	0.969	519807499	2732494	74229585	145344594	183283681	1352534
1.479387257	dedup	1	1036.8	34.5	5.048	0.969	523747919	2647134	76304867	148790531	186205925	1519733
0.500171206	dedup	1	1132.8	34.5	5.056	0.889	553897344	2994646	78670735	154011600	195427734	1412964
1.000434238	dedup	1	1132.8	35	5.048	1.009	551804692	2873579	78770669	154443239	193752878	1405769
1.412167512	dedup	1	1132.8	34.5	5.048	1.009	480427322	2401823	68982277	134482392	168700049	1375206
0.500165581	dedup	1	1132.8	34.5	5.056	0.849	552097921	2989774	78409113	153462736	195015041	1387992
1.000445175	dedup	1	1132.8	35	5.048	1.009	550209784	2892167	78496166	153868957	193726829	1395567
1.410615963	dedup	1	1132.8	35	5.048	1.009	474839941	2385403	68462961	133545925	167485420	1353655
0.500242406	dedup	1	1132.8	34.5	5.056	0.93	549580851	2982700	77858921	152504782	193494114	1405685
1.000505333	dedup	1	1132.8	34.5	5.048	1.009	552096213	2860975	78379176	153818730	192776507	1414644
1.42626578	dedup	1	1132.8	34.5	5.048	1.009	497624634	2483581	71423288	139336004	174321768	1430832
0.500229645	dedup	1	1224	34.5	5.048	1.049	602210595	3189173	84428078	165158828	209186696	1508658
1.000479395	dedup	1	1224	35	5.04	1.169	602886864	3047922	84997301	166600393	208231143	1510265
1.31903139	dedup	1	1224	35.5	5.04	1.169	411981304	2006692	58385309	113543692	142247825	1188405
0.500161832	dedup	1	1224	34.5	5.048	1.009	602368406	3188632	84587508	165431782	209520463	1529015
1.000416269	dedup	1	1224	35.5	5.048	1.13	606471368	3064846	86050461	168682953	210566838	1527011
1.318611746	dedup	1	1224	35	5.04	1.169	409603025	1988085	57770689	112345797	140889215	1176626
0.50022725	dedup	1	1224	35	5.048	1.009	601911840	3179691	84340845	164960167	208984317	1553338
1.000476219	dedup	1	1224	35	5.048	1.13	607049534	3089003	86052540	168711698	210811101	1592704
1.326272093	dedup	1	1224	35	5.04	1.169	417514070	2023274	58934056	114681033	143823199	1228137
0.500151206	dedup	1	1428	35.5	5.04	1.209	696841937	3598269	94596814	184978416	235097364	1721210
1.000449291	dedup	1	1428	35	5.032	1.489	704837857	3442182	98498581	193574814	239653872	1732964
1.163183239	dedup	1	1428	35.5	5.032	1.529	249602463	1185988	32885743	63314794	81810015	771367
0.500156466	dedup	1	1428	36	5.04	1.29	704952152	3701575	95900693	187964692	239134829	1751896
1.000396581	dedup	1	1428	36	5.032	1.449	704937133	3505850	98479901	194293072	240298828	1722049
1.144534337	dedup	1	1428	36	5.032	1.529	224485382	1071193	29396066	56388655	73354089	718255
0.500154279	dedup	1	1428	35.5	5.04	1.209	706593617	3682375	96613650	188972939	240482722	1769424
1.000392363	dedup	1	1428	35.5	5.032	1.489	708610081	3504115	99496631	195737658	242603673	1741189
1.143640931	dedup	1	1428	36	5.032	1.529	220438935	1044985	28825292	55355252	72046465	701336
0.500145374	dedup	1	1479	35.5	5.032	1.368	731285567	3746672	99035768	193469533	245793219	1778924
1.00037252	dedup	1	1479	37	5.032	1.569	726004333	3518042	101055185	198681279	245658632	1770084
1.126813638	dedup	1	1479	36.5	5.024	1.607	202838306	942109	25869943	49464693	64765320	644351
0.50014631	dedup	1	1479	36	5.032	1.29	730224740	3739960	98783881	193187550	245503387	1781077
1.000387103	dedup	1	1479	36.5	5.032	1.569	727028627	3538432	101250750	199321721	246068616	1755735
1.121557412	dedup	1	1479	37	5.032	1.607	202619178	952509	26143570	50079981	65544886	654493
0.500282564	dedup	1	1479	36	5.032	1.249	732604418	3770652	99192295	194277894	247008740	1798845
1.000517679	dedup	1	1479	36	5.032	1.529	726804153	3558926	101793608	200318149	247741339	1772630
1.114162749	dedup	1	1479	36	5.024	1.607	191013268	883549	23782227	45585266	60517524	625389
0.501005499	fluidanimate	1	102	35.5	5.08	0.243	49449491	271546	11128094	23637097	24391500	128318
1.003414678	fluidanimate	1	102	35	5.08	0.203	50290131	335440	7021982	13527597	18658135	156964
1.505388587	fluidanimate	1	102	35	5.08	0.203	49513735	333784	7053329	13588936	18511924	157554
2.006850295	fluidanimate	1	102	35	5.08	0.203	50826895	334755	7331938	14180905	19131220	159521
2.508970301	fluidanimate	1	102	35.5	5.08	0.203	48493464	323920	7183651	13942421	18548975	152542
3.010754048	fluidanimate	1	102	35	5.08	0.203	50257842	329287	7542956	14732194	19325469	154952
3.512777228	fluidanimate	1	102	34.5	5.08	0.203	51143977	330269	7565330	14731444	19447951	157574
4.014538423	fluidanimate	1	102	35	5.08	0.203	50605677	326701	7689459	15027829	19530522	155708
4.516254044	fluidanimate	1	102	35	5.08	0.203	50532533	321364	7491951	14629628	19199475	157433
5.018217692	fluidanimate	1	102	35	5.08	0.203	51396848	322652	7868557	15459329	19901784	157786
5.520377855	fluidanimate	1	102	35	5.08	0.203	51543344	324261	7935855	15603380	20021580	159336
6.025153499	fluidanimate	1	102	34.5	5.08	0.203	50333485	323426	7789695	15252118	19611616	155792
6.526885162	fluidanimate	1	102	35	5.08	0.203	52041659	326257	7880991	15479564	20034373	162580
7.028728182	fluidanimate	1	102	34.5	5.08	0.203	50475761	312264	7802019	15371385	19610129	156228
7.530693548	fluidanimate	1	102	35	5.08	0.203	50259375	317765	7768065	15291397	19585792	154900
8.032492296	fluidanimate	1	102	35	5.08	0.203	50370739	313661	7894198	15589482	19713580	156159
8.534201823	fluidanimate	1	102	34.5	5.08	0.203	51149527	316872	8199806	16229887	20249616	157924
9.036343704	fluidanimate	1	102	35	5.08	0.203	51245684	309752	8192342	16255325	20211472	154599
9.537836924	fluidanimate	1	102	34.5	5.08	0.203	50789115	311554	7979809	15718542	19863803	155132
10.03995917	fluidanimate	1	102	35	5.08	0.203	50752579	309049	8179905	16258789	20096051	153731
10.54164349	fluidanimate	1	102	35	5.08	0.203	50841005	304996	8184520	16219583	20106508	154788
11.04413861	fluidanimate	1	102	35	5.08	0.203	50648875	307398	8187646	16230543	20146141	153608
11.54604241	fluidanimate	1	102	35	5.072	0.162	51615003	309613	8446928	16774708	20626465	157629
12.04767318	fluidanimate	1	102	34.5	5.08	0.162	51375661	306869	8415224	16703147	20524705	154927
12.54953105	fluidanimate	1	102	35	5.08	0.162	51742921	297440	8578146	17091640	20708035	156633
13.05229742	fluidanimate	1	102	35.5	5.08	0.162	51031522	308014	8761395	17137371	20874264	158620
13.5539246	fluidanimate	1	102	35	5.08	0.162	48402111	304172	7694596	15291902	19298412	148959
14.05899031	fluidanimate	1	102	34.5	5.08	0.162	64115185	393854	8533735	15846627	23151499	196871
14.56107641	fluidanimate	1	102	35	5.08	0.162	57657899	420684	10070041	19205698	26735542	184515
14.81019923	fluidanimate	1	102	35	5.08	0.162	27982609	149894	5295498	11212213	12624386	87910
0.501220556	fluidanimate	1	102	34.5	5.08	0.203	50853937	279507	11380760	24108826	25094387	130537
1.003599527	fluidanimate	1	102	35	5.08	0.203	50381438	335781	7148300	13769934	18836545	157474
1.505354733	fluidanimate	1	102	34.5	5.08	0.203	50322618	334769	7224496	13898498	18952237	157952
2.00724588	fluidanimate	1	102	35	5.08	0.203	50611402	329593	7334505	14172997	19120512	157672
2.509232549	fluidanimate	1	102	34.5	5.08	0.203	49784834	328712	7416994	14470453	19111887	156097
3.011776316	fluidanimate	1	102	34.5	5.08	0.203	51254143	332907	7673338	14923064	19690922	160419
3.513231723	fluidanimate	1	102	35	5.08	0.203	50470916	330284	7569939	14737707	19436224	158673
4.015487097	fluidanimate	1	102	34.5	5.08	0.203	49684299	315744	7602957	14901011	19278686	151309
4.517227771	fluidanimate	1	102	35	5.08	0.203	50949958	324635	7762496	15239489	19705879	157461
5.0191872	fluidanimate	1	102	34.5	5.08	0.203	51645042	321702	7889074	15474292	19967384	161716
5.520694483	fluidanimate	1	102	34.5	5.08	0.203	51130557	322930	7948258	15610385	19965307	161690
6.02251443	fluidanimate	1	102	34.5	5.08	0.203	50395725	311909	7646685	15033291	19438120	157101
6.524623863	fluidanimate	1	102	34.5	5.08	0.203	50011212	315747	7711948	15136318	19432297	155380
7.026662669	fluidanimate	1	102	35	5.08	0.203	49635701	309606	7540445	14854705	19086826	154328
7.528656214	fluidanimate	1	102	34.5	5.08	0.203	49855031	306557	7776265	15361200	19502763	153447
8.030816742	fluidanimate	1	102	34.5	5.08	0.203	50818499	313244	7914105	15587676	19854563	158094
8.532328973	fluidanimate	1	102	34.5	5.08	0.203	50639233	307576	8037155	15911770	19943593	156413
9.03438627	fluidanimate	1	102	34.5	5.08	0.203	50848086	309129	8153487	16163348	20147843	155766
9.536031889	fluidanimate	1	102	34.5	5.08	0.203	50735375	308895	8082091	15960467	19994319	155666
10.03805283	fluidanimate	1	102	34.5	5.08	0.203	49470945	297999	7825685	15597976	19447819	151952
10.53999018	fluidanimate	1	102	34.5	5.08	0.203	50374884	305917	8102397	16101600	19953977	155682
11.0414684	fluidanimate	1	102	34.5	5.08	0.243	49777875	303937	7974220	15792087	19695699	151672
11.54332465	fluidanimate	1	102	34.5	5.08	0.203	49616898	293402	8009503	15981673	19709072	150560
12.04516282	fluidanimate	1	102	34.5	5.08	0.162	50589331	301828	8397387	16687978	20340239	153424
12.54753799	fluidanimate	1	102	34.5	5.08	0.162	50846070	296441	8359824	16671865	20356847	152475
13.04927825	fluidanimate	1	102	34.5	5.08	0.203	50090587	294716	8895295	17446442	20831808	149997
13.55294085	fluidanimate	1	102	34.5	5.08	0.162	51273936	308212	8148300	16108844	20366691	154485
14.05484522	fluidanimate	1	102	34.5	5.08	0.162	66057975	398390	8772901	16396741	23773852	207978
14.55684392	fluidanimate	1	102	34.5	5.08	0.162	56265433	450398	9595477	18384700	26073254	186656
14.87081242	fluidanimate	1	102	34.5	5.08	0.162	31701915	195487	5987271	12590484	15126492	91251
0.500956383	fluidanimate	1	102	34.5	5.08	0.203	50230404	277026	11311228	23963434	24871449	127572
1.004131728	fluidanimate	1	102	34.5	5.08	0.203	50229802	340054	7112062	13652779	18796136	157176
1.505943602	fluidanimate	1	102	34.5	5.08	0.203	50932134	335425	7280989	14068896	19150828	159100
2.008076838	fluidanimate	1	102	34	5.08	0.203	51119336	340581	7418717	14333215	19310308	161923
2.509920119	fluidanimate	1	102	34.5	5.08	0.203	50081250	328544	7447236	14513035	19189546	154933
3.011815796	fluidanimate	1	102	34	5.08	0.203	50318933	331388	7530421	14670190	19339036	155008
3.513527459	fluidanimate	1	102	34.5	5.08	0.203	50659885	330974	7570561	14768040	19468474	157750
4.015630851	fluidanimate	1	102	34.5	5.08	0.203	49577739	317679	7505992	14640658	19142201	151820
4.517125581	fluidanimate	1	102	34.5	5.08	0.203	51151501	326064	7754044	15171747	19705421	156010
5.019370642	fluidanimate	1	102	34.5	5.08	0.203	50340555	317145	7689922	15101721	19527414	154018
5.520787871	fluidanimate	1	102	34.5	5.08	0.203	50691112	319711	7839757	15415087	19721970	155560
6.023154446	fluidanimate	1	102	34	5.08	0.203	51021562	315969	7771628	15287955	19694527	157773
6.524923089	fluidanimate	1	102	34	5.08	0.203	51492491	323607	7836886	15405711	19849737	158131
7.026857518	fluidanimate	1	102	34.5	5.08	0.203	52159681	321096	8051763	15812186	20225527	160271
7.529560508	fluidanimate	1	102	34.5	5.08	0.203	49997612	309787	7809021	15439338	19568224	152629
8.031453477	fluidanimate	1	102	34	5.08	0.203	50362541	311255	7802213	15393824	19597844	155078
8.533226339	fluidanimate	1	102	34	5.08	0.203	50660483	308422	8017269	15848923	19948835	154212
9.03526025	fluidanimate	1	102	34.5	5.08	0.203	50131660	305861	8019597	15916462	19811091	150541
9.536983319	fluidanimate	1	102	34.5	5.08	0.203	50307233	308347	7921228	15658398	19693875	153474
10.03849211	fluidanimate	1	102	34	5.08	0.203	49853532	301482	8016015	15864656	19771209	149884
10.54021914	fluidanimate	1	102	34.5	5.08	0.203	49854157	303530	7856804	15593813	19573185	150102
11.04206888	fluidanimate	1	102	34.5	5.08	0.203	49919960	299383	8084507	16107309	19783432	151913
11.54416305	fluidanimate	1	102	34	5.08	0.203	51311976	308677	8350239	16578059	20472982	155165
12.04594763	fluidanimate	1	102	34	5.08	0.162	50687941	298071	8252314	16416370	20195081	151431
12.54783305	fluidanimate	1	102	34	5.08	0.162	49887865	295574	8291683	16503052	20057877	150132
13.04961482	fluidanimate	1	102	34	5.08	0.162	49612811	306119	8783739	17315562	20672040	149273
13.55142367	fluidanimate	1	102	34	5.08	0.162	50043738	305741	8001152	15798894	19959203	150839
14.05296606	fluidanimate	1	102	34	5.08	0.162	62464163	371472	8275673	15697367	22441198	197403
14.55569316	fluidanimate	1	102	34	5.08	0.162	56792487	331352	9214689	17417230	22937555	208962
14.91832616	fluidanimate	1	102	34	5.08	0.162	40113677	310751	7636550	15638443	20523728	96317
0.50149499	fluidanimate	1	204	34	5.072	0.324	102570919	606779	18879488	38372616	44454002	290761
1.00264841	fluidanimate	1	204	34	5.072	0.284	103105495	657359	15079127	28980223	38898836	314173
1.503412549	fluidanimate	1	204	34	5.08	0.284	103471399	643980	15642669	30336754	39676476	311512
2.004181272	fluidanimate	1	204	34	5.08	0.284	103708129	639296	15844636	30796354	39992079	308414
2.505131926	fluidanimate	1	204	34	5.08	0.284	102757219	626664	15931633	31147389	39914651	306240
3.006112217	fluidanimate	1	204	34	5.08	0.284	102439424	622617	15870480	31055070	39704051	307639
3.507076569	fluidanimate	1	204	34	5.08	0.284	102672548	621225	15961760	31195905	39855311	307760
4.007973524	fluidanimate	1	204	34	5.08	0.284	101492613	598608	16109462	31683870	39807114	298596
4.508915324	fluidanimate	1	204	34	5.08	0.284	102528746	602482	16525695	32576466	40537906	303415
5.010037493	fluidanimate	1	204	34	5.08	0.284	100226121	592437	16036429	31669336	39452064	296515
5.510976741	fluidanimate	1	204	34	5.08	0.284	102505763	589469	16990812	33622489	41031246	299172
6.011956302	fluidanimate	1	204	34	5.08	0.284	102694781	586598	16913619	33553365	40961409	302087
6.512899821	fluidanimate	1	204	34	5.08	0.284	102960645	600753	17634774	34689563	42136226	300831
7.014054387	fluidanimate	1	204	34.5	5.08	0.284	121847933	800874	18204064	34306332	48582752	395757
7.174821985	fluidanimate	1	204	34	5.08	0.284	35033042	231658	6632280	13802601	17201539	87797
0.50098029	fluidanimate	1	204	34	5.072	0.324	103300823	612478	18882375	38436892	44508842	293269
1.003375147	fluidanimate	1	204	34	5.072	0.284	102257095	664895	14902214	28639168	38590549	316212
1.504338666	fluidanimate	1	204	34	5.072	0.284	102370040	650295	15398227	29900597	39198663	312883
2.005119264	fluidanimate	1	204	34	5.072	0.324	100132721	634156	15187962	29571279	38502719	302357
2.506339404	fluidanimate	1	204	34	5.072	0.284	102340664	625875	15775494	30867069	39524948	308370
3.007288027	fluidanimate	1	204	34	5.072	0.284	102421810	631900	15723188	30723518	39503891	309743
3.508069459	fluidanimate	1	204	34	5.072	0.284	100811638	612233	15548958	30508401	38945874	307284
4.009085115	fluidanimate	1	204	34	5.072	0.284	102500589	612938	16108196	31728710	39857257	308763
4.510080041	fluidanimate	1	204	34	5.072	0.284	101763483	607261	16213846	31891159	39951495	303136
5.011044758	fluidanimate	1	204	34	5.072	0.284	102564373	605676	16432987	32555937	40272092	310725
5.511996558	fluidanimate	1	204	34	5.072	0.284	102432083	595406	16641049	32969135	40535424	303022
6.012961223	fluidanimate	1	204	33.5	5.072	0.284	102482323	596060	16841575	33431010	40747839	303255
6.514654188	fluidanimate	1	204	34	5.072	0.284	104114301	613208	17622697	34488991	42281691	309310
7.015665104	fluidanimate	1	204	34	5.072	0.284	119338269	639200	17576004	33492533	44297326	403477
7.213806237	fluidanimate	1	204	34	5.072	0.324	43338043	370869	8439024	16985547	23107339	91654
0.501490043	fluidanimate	1	204	34	5.072	0.324	103249015	614702	18869809	38406028	44594965	286215
1.00283029	fluidanimate	1	204	34	5.072	0.284	103015568	663346	15027851	28932089	38860216	315382
1.503787664	fluidanimate	1	204	34	5.072	0.284	100425426	645604	15052620	29247083	38468102	303506
2.004543261	fluidanimate	1	204	34	5.072	0.324	103481426	649732	15651672	30481757	39698158	308775
2.505654336	fluidanimate	1	204	34	5.072	0.284	101835374	621409	15651257	30698556	39288143	303570
3.006789266	fluidanimate	1	204	34	5.08	0.324	103016618	631069	15764982	30878527	39649490	311264
3.507747264	fluidanimate	1	204	34	5.072	0.284	103484815	628622	16089364	31553428	40238901	309971
4.008712814	fluidanimate	1	204	34	5.072	0.284	103117282	617577	16214885	31933350	40207023	310695
4.509743783	fluidanimate	1	204	34	5.072	0.284	103216916	607371	16544761	32709684	40609868	308687
5.010677614	fluidanimate	1	204	34	5.072	0.284	102198152	605084	16421784	32475483	40262406	304427
5.511649831	fluidanimate	1	204	34	5.072	0.284	101874710	590683	16510170	32717463	40223022	300442
6.012587933	fluidanimate	1	204	34	5.072	0.284	103615973	594109	17140061	34054522	41361568	306581
6.515160034	fluidanimate	1	204	34	5.072	0.324	103555841	602461	17509991	34489272	42026232	306163
7.016212149	fluidanimate	1	204	34	5.072	0.284	121651706	816476	18223523	34342525	49119197	380571
