Run Duration (ms)	Benchmark	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	CPU_CYCLES	L1D_CACHE	L1I_CACHE	BUS_CYCLES	BUS_ACCESS_PERIPH	BR_RETURN_SPEC
5.011612650	vips	204.0	36.0	5.072	0.284	101720999	31787600	39720698	101720778	1179	1734314
5.512570408	vips	204.0	36.0	5.072	0.284	101746254	32583297	40230207	101745189	1220	1750267
6.013342605	vips	204.0	36.0	5.072	0.284	102829577	33409329	40918893	102829563	1106	1785825
6.514321054	vips	204.0	36.0	5.072	0.324	102482427	33990586	41653470	102480626	1178	1781363
7.015304205	vips	204.0	36.0	5.072	0.284	122440568	30092753	42778177	122445510	1360	2047204
7.516386939	vips	204.0	36.0	5.072	0.324	104623644	33919306	32216654	104623567	1417	2008414
7.720432954	vips	204.0	36.0	5.072	0.284	45687302	14210642	18671154	45662534	600	509173
0.500494647	vips	204.0	36.0	5.072	0.324	102567193	38093400	44313049	102566668	1097	1823743
1.001633737	vips	204.0	35.5	5.072	0.284	103504489	28921133	39008720	103523265	1169	1689593
1.502418817	vips	204.0	36.0	5.072	0.284	102243344	29760303	39051016	102243654	1100	1692507
2.003343908	vips	204.0	36.0	5.072	0.324	101127594	29639986	38763923	101126752	1198	1679460
2.504349054	vips	204.0	36.0	5.072	0.284	100848356	30392421	38981712	100852949	1112	1689489
3.005386192	vips	204.0	36.0	5.072	0.324	102390736	30636742	39393612	102384136	1169	1712994
3.506344268	vips	204.0	36.0	5.072	0.284	103499655	31406119	40178868	103524003	1316	1748346
4.007116365	vips	204.0	36.0	5.072	0.284	101871052	31421958	39627658	101845807	1251	1725682
4.508315810	vips	204.0	36.0	5.072	0.284	101808526	31903854	39934904	101807098	1121	1734368
5.009318286	vips	204.0	36.0	5.072	0.284	101213196	31975274	39782692	101248907	1235	1735129
5.510138993	vips	204.0	36.0	5.072	0.284	101694851	32681477	40235321	101658214	1113	1755773
6.011068305	vips	204.0	36.0	5.072	0.324	102809464	33687103	41090835	102809352	1176	1789380
6.512047047	vips	204.0	36.0	5.072	0.324	103369644	34517836	42097758	103368626	1162	1790047
7.013249603	vips	204.0	36.0	5.072	0.284	120505538	28236280	40958654	120544753	1362	1998673
7.514343410	vips	204.0	36.0	5.072	0.324	99496450	32600815	32692656	99460888	935	1954623
7.746226090	vips	204.0	36.0	5.072	0.284	49490429	15397987	20043758	49465561	517	580554
0.500746635	vips	307.2	36.0	5.072	0.405	153138473	51839129	62739908	153151907	1352	2644926
1.001370361	vips	307.2	35.5	5.072	0.405	154700733	44139870	58412668	154706140	1320	2540463
1.502016123	vips	307.2	36.0	5.072	0.405	153459710	44835835	58211086	153458563	1287	2546151
2.002565955	vips	307.2	36.0	5.072	0.405	154746946	46311289	59354979	154746068	1270	2600605
2.503116781	vips	307.2	36.0	5.072	0.405	154617901	46747894	59430259	154617709	1163	2603580
3.003792461	vips	307.2	36.0	5.072	0.405	154400419	47825890	59947823	154400023	1280	2625909
3.504508822	vips	307.2	36.0	5.072	0.405	152507383	47971151	59548952	152505095	1100	2615480
4.005057273	vips	307.2	36.0	5.072	0.405	153381073	49606379	60563945	153380783	1215	2658416
4.506497246	vips	307.2	36.0	5.072	0.405	164642748	50745620	64118262	164675346	1167	2786241
5.007080398	vips	307.2	36.0	5.072	0.405	167217774	47350277	53345820	167188858	1610	3054345
5.155574467	vips	307.2	36.0	5.072	0.405	49606085	15275025	19686846	49579877	368	570746
0.500496150	vips	307.2	36.0	5.072	0.405	151096009	51378806	62238114	151116246	1157	2604203
1.001114125	vips	307.2	36.0	5.072	0.405	154090576	43936332	58186451	154088446	1147	2517324
1.501825810	vips	307.2	36.0	5.072	0.405	155372123	45621301	59188886	155371428	1156	2573144
2.002541558	vips	307.2	35.5	5.072	0.405	153781067	45882696	58793414	153780283	1199	2561029
2.503533049	vips	307.2	36.0	5.072	0.365	155015831	47087298	59941963	155114208	1183	2614165
3.004344592	vips	307.2	36.0	5.072	0.405	154934849	48347762	60280256	154835116	1235	2626310
3.504913591	vips	307.2	36.0	5.072	0.405	154171111	48475621	60217951	154169772	1108	2636135
4.005565301	vips	307.2	35.5	5.072	0.405	153514740	49998003	60958654	153514762	1270	2655218
4.506357700	vips	307.2	36.0	5.072	0.405	170816992	50489967	65609392	170817309	1513	2824836
5.007087809	vips	307.2	36.0	5.072	0.405	154529963	44923639	50014394	154535758	1073	2920239
5.136898706	vips	307.2	35.5	5.072	0.405	43253734	13338350	17603135	43224336	324	464986
0.500506063	vips	307.2	35.5	5.072	0.405	152561076	51611147	62775826	152581569	1150	2612884
1.001149054	vips	307.2	35.5	5.072	0.405	152049240	43567146	57709388	152047750	1128	2486739
1.501826588	vips	307.2	35.5	5.072	0.405	154210829	45368921	59029600	154209853	1383	2552745
2.002470216	vips	307.2	35.5	5.072	0.405	153745835	45820927	59059312	153744884	1252	2546649
2.504123446	vips	307.2	35.5	5.072	0.405	154804115	47061089	59926493	154803240	1079	2605508
3.004833440	vips	307.2	35.5	5.072	0.405	153479552	48055087	60039387	153478120	1071	2608245
3.505479695	vips	307.2	35.5	5.072	0.405	154172004	48405769	60382359	154171390	1188	2626284
4.006314755	vips	307.2	35.5	5.072	0.405	155119367	50310538	61577731	155119252	1403	2671489
4.506961959	vips	307.2	36.0	5.072	0.365	169101727	50208071	65201085	169079280	1227	2810076
5.007996198	vips	307.2	35.5	5.072	0.365	159838803	47058313	51174552	159867492	1096	2873424
5.107968754	vips	307.2	36.0	5.072	0.405	34305831	10452062	13663870	34276491	306	410856
0.500409961	vips	403.2	35.5	5.072	0.486	201184771	64605123	80194385	201205843	1308	3376246
1.001039882	vips	403.2	36.0	5.064	0.486	202105953	58179472	75978971	202105313	1381	3303591
1.501541469	vips	403.2	35.5	5.072	0.486	202295536	59649751	76685345	202293695	1361	3326976
2.002113640	vips	403.2	36.0	5.072	0.486	202526355	60672937	77177176	202523580	1205	3364179
2.502678156	vips	403.2	36.0	5.064	0.486	202200311	62907179	78117984	202201493	1457	3408249
3.003192265	vips	403.2	36.0	5.064	0.486	200942865	63545680	78471641	200975081	1190	3421136
3.503658041	vips	403.2	35.5	5.064	0.486	212941716	63164220	81084832	212906166	1316	3515749
3.944712186	vips	403.2	35.5	5.064	0.486	187260781	55630999	63846043	187238388	928	3218005
0.500383808	vips	403.2	36.0	5.072	0.486	202634939	65184792	80741274	202655663	1273	3404752
1.000871583	vips	403.2	36.0	5.064	0.486	201928217	58003705	76001737	201924669	1359	3293119
1.501311704	vips	403.2	36.0	5.064	0.486	202217863	60115456	77077733	202217167	1261	3345198
2.001880429	vips	403.2	36.0	5.064	0.486	202071429	60461281	76971026	202070598	1323	3351549
2.502358217	vips	403.2	36.0	5.064	0.486	203559028	63506528	78949075	203537660	1257	3435815
3.004694884	vips	403.2	36.0	5.064	0.486	200417102	63584699	78225795	200437207	1393	3407105
3.505229663	vips	403.2	36.0	5.064	0.486	217916619	63939419	82448563	217956321	1393	3581404
3.916306576	vips	403.2	36.0	5.072	0.486	175118167	52533193	57861996	175055595	1031	2956133
0.500374310	vips	403.2	36.0	5.072	0.486	198357716	63717156	79016071	198377792	1193	3296845
1.000983575	vips	403.2	36.0	5.072	0.486	202104077	57907972	75953488	202102636	1443	3260525
1.501539356	vips	403.2	36.0	5.064	0.486	202092668	59755457	76762031	202091167	1350	3305887
2.002091131	vips	403.2	36.0	5.064	0.486	200708617	60121539	76510451	200707253	1263	3306989
2.502757964	vips	403.2	36.0	5.072	0.486	202254913	62933716	78370522	202289814	1364	3385532
3.003201676	vips	403.2	36.0	5.064	0.486	194099682	61256614	75354919	194063430	1216	3258348
3.503628152	vips	403.2	36.0	5.064	0.486	215997095	63955431	82254860	215996639	1407	3552553
3.942148328	vips	403.2	36.0	5.064	0.486	183424866	54485699	62455448	183401922	913	3138542
0.500338343	vips	518.4	35.5	5.064	0.567	260489333	80894872	101420805	260509380	1302	4278941
1.000764448	vips	518.4	36.0	5.064	0.567	260369886	74877193	97112313	260368145	1561	4186548
1.501137176	vips	518.4	36.0	5.064	0.567	260814555	76764533	97974817	260813848	1291	4252257
2.001592769	vips	518.4	36.0	5.064	0.567	260660760	80132396	99604087	260659492	1236	4323924
2.501966653	vips	518.4	36.0	5.064	0.607	259709643	83025747	101147678	259709360	1243	4388556
3.002373715	vips	518.4	36.0	5.064	0.567	279762432	79367815	96634090	279771408	1139	4757928
3.054679694	vips	518.4	36.0	5.064	0.567	30376567	8950934	11683430	30342905	164	373585
0.500270062	vips	518.4	36.0	5.064	0.567	259377779	80454574	100806645	259398853	1231	4267237
1.000706066	vips	518.4	36.5	5.064	0.567	259379623	74746642	96757882	259376951	1427	4193175
1.501074420	vips	518.4	36.0	5.064	0.567	260659856	76919424	97991967	260658455	1322	4268258
2.001441318	vips	518.4	36.0	5.064	0.567	259240973	79131349	98697045	259239430	1420	4303634
2.501802598	vips	518.4	36.0	5.064	0.567	260684377	84272038	102162619	260683376	1189	4439476
3.002205547	vips	518.4	36.0	5.064	0.567	284880064	80280019	95992362	284889675	2131	4787084
3.057185846	vips	518.4	36.0	5.064	0.567	31712538	9448989	12344986	31680196	152	382282
0.500351618	vips	518.4	35.5	5.064	0.567	259149702	80428986	100677399	259169668	1423	4280823
1.000772304	vips	518.4	35.5	5.064	0.567	260789586	75237124	97351461	260788003	1383	4241357
1.501148463	vips	518.4	35.5	5.064	0.567	261139184	76610164	97827006	261138752	1398	4278238
2.001611242	vips	518.4	35.0	5.064	0.567	260118629	79563156	99117444	260115423	1348	4331135
2.501971524	vips	518.4	35.0	5.064	0.567	260205211	82499957	100734498	260183487	1279	4406985
3.002489625	vips	518.4	35.5	5.064	0.607	281629212	80176150	96569846	281660952	1560	4915398
3.079240488	vips	518.4	35.5	5.064	0.567	44148134	13281942	17459706	44115260	383	460792
0.500313895	vips	614.4	35.5	5.064	0.607	305865900	92572293	116956677	305887245	1363	4928224
1.000768369	vips	614.4	35.0	5.064	0.648	306820494	87665654	113465733	306818942	1548	4881982
1.501099981	vips	614.4	35.0	5.064	0.648	307642454	91302096	115273942	307639539	1371	4982661
2.001450036	vips	614.4	35.5	5.056	0.648	306073409	94360252	116430028	306073225	1318	5048251
2.501809053	vips	614.4	35.5	5.064	0.648	330351300	94849589	114623312	330356395	1381	5584262
2.611822341	vips	614.4	35.5	5.064	0.648	69021158	21189325	25174290	68991060	381	910200
0.500329808	vips	614.4	35.5	5.064	0.648	304238851	92326087	116204768	304258923	1464	4975676
1.000695353	vips	614.4	35.5	5.064	0.648	305340904	87830909	112889526	305339320	1360	4937819
1.501110640	vips	614.4	35.5	5.064	0.648	306888235	91381810	115034420	306886205	1265	5048790
2.001453849	vips	614.4	35.5	5.056	0.647	308697694	94982346	116956240	308698365	1222	5146803
2.501904249	vips	614.4	35.5	5.064	0.648	331870106	95223723	116295717	331876264	1270	5612251
2.629573715	vips	614.4	35.5	5.064	0.648	83153821	26287988	29819213	83122239	282	1212823
0.500307279	vips	614.4	35.5	5.064	0.607	306737715	92436445	117001622	306757683	1435	4935724
1.000707795	vips	614.4	35.5	5.064	0.648	307595920	88049921	113554156	307594611	1423	4897172
1.501116488	vips	614.4	35.5	5.064	0.648	309823097	92244995	116369875	309821191	1464	5045402
2.001540138	vips	614.4	35.5	5.064	0.647	309353861	95596610	117827106	309353730	1354	5119651
2.501933683	vips	614.4	35.5	5.064	0.648	329400176	94200637	113913421	329406978	1676	5561907
2.607775231	vips	614.4	35.5	5.064	0.648	68605500	21228973	25848445	68573781	306	931156
0.500214375	vips	710.4	35.5	5.064	0.687	357901291	105746975	134159325	357922701	1408	5690725
1.000641728	vips	710.4	35.5	5.056	0.728	357317502	101666323	130778799	357316608	1490	5658229
1.500948299	vips	710.4	36.0	5.056	0.728	357412303	106283120	132892490	357408993	1468	5770248
2.001293887	vips	710.4	35.5	5.056	0.728	374403315	111370811	139555960	374451704	1374	6033130
2.274166017	vips	710.4	35.5	5.056	0.728	203346886	58424369	65914325	203273451	993	3337035
0.500215685	vips	710.4	35.5	5.056	0.728	355886656	105471317	133759747	355908442	1483	5693318
1.000555282	vips	710.4	35.5	5.056	0.728	357241568	101495294	130423070	357237454	1596	5666125
1.500854881	vips	710.4	35.5	5.056	0.728	359687401	107526063	134085746	359687359	1282	5841836
2.001254799	vips	710.4	35.5	5.056	0.728	371491766	111499838	139106465	371530039	1351	6037765
2.274891819	vips	710.4	35.5	5.056	0.728	210431007	59907172	68816466	210367166	718	3434664
0.500217457	vips	710.4	35.5	5.064	0.687	358848199	106456755	134664601	358871318	1283	5803783
1.000646170	vips	710.4	36.0	5.056	0.728	358117744	102185685	130839942	358114535	1236	5754231
1.500937906	vips	710.4	35.5	5.056	0.728	357622329	106456945	132889861	357617752	1175	5859175
2.001315375	vips	710.4	35.5	5.056	0.728	365867890	111294927	137591908	365871203	1319	6019204
2.295532325	vips	710.4	36.0	5.056	0.728	228595285	64303850	75239620	228568673	936	3750203
0.500185888	vips	921.6	36.0	5.056	0.808	459660221	131012139	166712715	459683739	1505	7140887
1.000482925	vips	921.6	36.0	5.056	0.889	462674210	130115616	165294615	462665332	1533	7217746
1.500819915	vips	921.6	36.0	5.048	0.888	463641264	138583778	170105870	463646758	1353	7430399
1.815163250	vips	921.6	36.0	5.048	0.889	314079803	86770037	105817566	314051584	846	5031997
0.500245772	vips	921.6	36.5	5.056	0.768	461015935	130433740	166508419	461038170	1595	7087719
1.000541181	vips	921.6	35.5	5.056	0.889	463350929	130183692	165495091	463350340	1589	7184705
1.500812742	vips	921.6	36.0	5.056	0.889	461669948	136938889	168946055	461669868	1509	7327979
1.813886255	vips	921.6	36.0	5.048	0.888	314009012	86523195	103642388	313979375	796	4960730
0.500936330	vips	921.6	36.0	5.048	0.807	461163761	131451671	167532323	461190181	1364	7133106
1.001264424	vips	921.6	36.5	5.04	0.887	461861252	130923065	166060171	461853769	1379	7205156
1.501529605	vips	921.6	36.0	5.048	0.888	460006282	136202315	168543675	460007656	1510	7299880
1.798692257	vips	921.6	36.0	5.04	0.887	300373802	83681427	99641387	300345322	824	4765253
0.500228745	vips	1036.8	36.0	5.056	0.768	522103781	146120149	185975337	522128052	1747	7974613
1.000499990	vips	1036.8	36.0	5.048	0.969	520137172	145075469	183330422	520133607	1558	7984289
1.500806242	vips	1036.8	36.5	5.048	0.969	543724482	150385172	190276603	543732517	1577	8483273
1.630326303	vips	1036.8	36.0	5.048	0.969	140493499	44227011	46403432	140456869	331	2252774
0.500172354	vips	1036.8	35.5	5.056	0.889	518980373	144827321	184525350	519003163	1627	7974972
1.000456482	vips	1036.8	36.0	5.048	0.969	519968647	144670408	182931128	519940712	1631	8048963
1.500706187	vips	1036.8	35.5	5.048	0.969	542352308	152201041	191884257	542349760	1680	8501540
1.651547724	vips	1036.8	36.0	5.048	0.969	160960624	48876808	51925258	160960211	350	2647653
0.500229920	vips	1036.8	35.5	5.056	0.808	521394446	145597215	185437723	521416606	1618	7908947
1.000577082	vips	1036.8	36.0	5.048	0.928	515560348	143716778	181557155	515560150	1526	7870415
1.500842945	vips	1036.8	36.0	5.048	0.969	543555149	150643414	189851022	543562167	1396	8457405
1.626369834	vips	1036.8	36.5	5.048	0.969	134637695	42537334	44907087	134600798	340	2158515
0.500230864	vips	1132.8	36.0	5.056	0.889	550103634	152261284	193720163	550125614	1565	8315656
1.000480375	vips	1132.8	36.0	5.048	1.009	555747376	154085022	194277528	555719845	1461	8478435
1.500740359	vips	1132.8	36.5	5.048	1.009	576327529	162753943	196184749	576362711	1491	9263876
1.550327274	vips	1132.8	36.0	5.048	1.009	58758996	16539128	20795781	58721378	201	638786
0.500221752	vips	1132.8	36.0	5.056	0.849	551548373	153080765	194489568	551572649	1591	8420338
1.000487777	vips	1132.8	36.0	5.048	1.009	549038888	152672611	191933372	549036221	1620	8447609
1.500795473	vips	1132.8	36.0	5.048	1.009	576104154	162262524	197907405	576111483	1404	9295942
1.562873310	vips	1132.8	36.0	5.048	1.009	73071698	21583397	26415568	73034745	171	960787
0.500214512	vips	1132.8	36.5	5.056	0.928	553983149	153295865	195310989	553980489	1722	8374629
1.000497568	vips	1132.8	36.5	5.048	1.009	553765698	153990081	194052258	553791419	1636	8470586
1.500741616	vips	1132.8	36.0	5.048	1.009	575422656	161698477	195249651	575429701	1341	9218047
1.550796579	vips	1132.8	36.5	5.048	1.009	58073870	16121993	20416438	58036176	191	615825
0.500162526	vips	1224.0	36.0	5.048	0.969	604644290	164909121	209916334	604666331	1608	9001719
1.000423701	vips	1224.0	36.5	5.048	1.13	602761378	166397148	208512110	602763112	1574	9086191
1.426979759	vips	1224.0	36.5	5.04	1.169	545921914	152190873	183816159	545890509	1529	8439166
0.500159548	vips	1224.0	36.0	5.048	1.049	601926308	164097407	208589422	601951992	1841	9001479
1.000425349	vips	1224.0	36.5	5.048	1.169	604567306	167508233	209952452	604565761	1490	9207584
1.440202522	vips	1224.0	37.0	5.04	1.169	556061391	154810533	188760345	556029636	1461	8665098
0.500165107	vips	1224.0	36.0	5.048	1.049	603363348	164068275	209368061	603385351	1449	8961982
1.000417145	vips	1224.0	36.5	5.04	1.169	604833569	166739256	209443160	604831386	1560	9123268
1.434173576	vips	1224.0	36.5	5.04	1.169	552699123	153746250	187667714	552671442	1235	8580848
0.500156652	vips	1428.0	36.5	5.04	1.249	703719898	186044178	237047045	703746543	1613	10157383
1.000418465	vips	1428.0	37.5	5.032	1.489	706657655	193807733	240510961	706654107	1393	10467716
1.257767375	vips	1428.0	38.0	5.032	1.529	387268259	103117835	124123919	387237448	931	5833009
0.500200643	vips	1428.0	37.0	5.04	1.209	705134967	187125706	238141111	705161962	1524	10371670
1.000430299	vips	1428.0	36.5	5.032	1.489	704399350	192680193	239157403	704394882	1666	10565512
1.275883860	vips	1428.0	36.5	5.032	1.489	416165143	111535372	134171778	416134832	1028	6314983
0.500148952	vips	1428.0	37.0	5.04	1.29	704886356	187001392	238368358	704910147	1715	10200611
1.000429679	vips	1428.0	37.0	5.032	1.489	705883616	192964334	239850148	705869561	1617	10422789
1.252544579	vips	1428.0	37.0	5.032	1.529	382200106	101912177	122406380	382182425	889	5755731
0.500150228	vips	1479.0	37.0	5.032	1.328	725460045	190673076	243891661	725486618	1606	10379289
1.000377385	vips	1479.0	37.0	5.032	1.569	728070875	198449398	246374538	728066501	1429	10647238
1.219160695	vips	1479.0	38.0	5.024	1.607	348947765	92078164	110966094	348917649	711	5241850
0.500153791	vips	1479.0	36.5	5.032	1.408	729141326	191856991	244843248	729165948	1637	10463358
1.000382949	vips	1479.0	38.0	5.024	1.567	728976203	200675524	248043477	728974592	1699	10748294
1.219019518	vips	1479.0	37.5	5.024	1.607	343966841	89721956	110176832	343935920	687	5208710
0.500205790	vips	1479.0	37.0	5.024	1.366	724546870	191146069	243869858	724572538	1603	10476407
1.000440801	vips	1479.0	37.5	5.016	1.605	724246470	197855874	245731297	724243217	1483	10678318
